"country","year","democ","autoc","polity","polity2","durable","exrec","exconst","polcomp","countrycode","rgdpe","rgdpna","pop","cpt.succ.n","cpt.fail.n","scoup1","atcoup2","pcoup3","apcoup4","agcoup","foroutex","reboutex","assassex","resignex","gdppc","trade","fcf","govfce","inflation","population","sec.enrr","oda","energy.gni","inttot","civtot","uds.mean"
"Bhutan",1958,0,10,-10,-10,51,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1.8649885591011
"Bhutan",1959,0,10,-10,-10,52,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1.87705439600047
"Bhutan",1960,0,10,-10,-10,53,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,224108,NA,NA,NA,0,0,-1.86575064431408
"Bhutan",1961,0,10,-10,-10,54,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,229297,NA,NA,NA,0,0,-1.87080608762706
"Bhutan",1962,0,10,-10,-10,55,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,234703,NA,NA,NA,0,0,-1.87432647586577
"Bhutan",1963,0,10,-10,-10,56,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,240364,NA,NA,NA,0,0,-1.87494802199658
"Bhutan",1964,0,10,-10,-10,57,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,246324,NA,NA,NA,0,0,-1.88679758836345
"Bhutan",1965,0,10,-10,-10,58,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,252629,NA,NA,NA,0,0,-1.86899680881762
"Bhutan",1966,0,10,-10,-10,59,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,259270,NA,NA,NA,0,0,-1.86299390653585
"Bhutan",1967,0,10,-10,-10,60,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,266293,NA,NA,NA,0,0,-1.86390460188722
"Bhutan",1968,0,10,-10,-10,61,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,273868,NA,NA,NA,0,0,-1.87153201083642
"Bhutan",1969,0,10,-10,-10,62,1,1,1,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,282210,NA,NA,NA,0,0,-1.87753189315899
"Bhutan",1970,0,10,-10,-10,63,1,1,1,"BTN",393.865814208984,353.094848632812,0.301879,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,291457,2.39324,NA,NA,0,0,-1.87046810354235
"Bhutan",1971,0,10,-10,-10,64,1,1,1,"BTN",404.272583007812,362.547546386719,0.312929,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,301653,2.721,NA,NA,0,0,-1.88177397093691
"Bhutan",1972,0,10,-10,-10,65,1,1,1,"BTN",408.849731445312,366.764892578125,0.324815,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,312712,3.24389,NA,NA,0,0,-0.980712910118702
"Bhutan",1973,0,10,-10,-10,66,1,1,1,"BTN",415.143005371094,372.145660400391,0.33737,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,324465,NA,NA,NA,0,0,-0.985310523456536
"Bhutan",1974,0,10,-10,-10,67,1,1,1,"BTN",434.696990966797,391.341918945312,0.350365,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,336677,5.10085,NA,NA,0,0,-0.980854217575687
"Bhutan",1975,0,10,-10,-10,68,1,1,1,"BTN",419.158843994141,378.398986816406,0.363603,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,349146,NA,NA,NA,0,0,-0.985818686845041
"Bhutan",1976,0,10,-10,-10,69,1,1,1,"BTN",458.330963134766,412.283294677734,0.377068,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,361862,NA,NA,NA,0,0,-0.979327480782497
"Bhutan",1977,0,10,-10,-10,70,1,1,1,"BTN",492.820983886719,444.858764648438,0.390732,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,374801,3.97392,NA,NA,0,0,-0.983198425563168
"Bhutan",1978,0,10,-10,-10,71,1,1,1,"BTN",528.776794433594,476.561676025391,0.404375,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,387731,NA,NA,NA,0,0,-1.12928162788988
"Bhutan",1979,0,10,-10,-10,72,1,1,1,"BTN",559.0947265625,499.393585205078,0.417734,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,400378,NA,NA,NA,0,0,-1.12485942106746
"Bhutan",1980,0,10,-10,-10,73,1,1,1,"BTN",572.418151855469,524.406921386719,0.430633,0,0,0,0,0,0,0,0,0,0,0,NA,51.3479721963706,31.1687790373397,22.8903593382659,NA,412561,NA,7.31344350129509,0.000510093095467075,0,0,-1.08500961487014
"Bhutan",1981,0,10,-10,-10,74,1,1,1,"BTN",650.451171875,584.444702148438,0.442648,0,0,0,0,0,0,0,0,0,0,0,NA,63.4785237107963,32.7650621777957,19.2652093675133,9.93314231136586,423887,NA,8.37321437088022,0.00147375433084777,0,0,-1.10549289730843
"Bhutan",1982,0,10,-10,-10,75,1,1,1,"BTN",682.935607910156,597.745361328125,0.453793,0,0,0,0,0,0,0,0,0,0,0,NA,61.3938858648206,35.0974094461654,19.8120005212508,9.90443092962607,434385,9.69708,9.78783775282833,0.00172590070455566,0,0,-1.11382986915221
"Bhutan",1983,0,10,-10,-10,76,1,1,1,"BTN",772.752807617188,646.21435546875,0.464831,0,0,0,0,0,0,0,0,0,0,0,NA,57.8312359709116,38.6918880327765,20.4323919020245,18.0237154150198,444789,11.2465,10.7284443706333,0.00177712580598366,0,0,-1.10227560765395
"Bhutan",1984,0,10,-10,-10,77,1,1,1,"BTN",790.230773925781,686.508911132812,0.476846,0,0,0,0,0,0,0,0,0,0,0,NA,58.0612021643078,36.2805986508674,23.5540957088547,7.03281982585391,456135,11.99126,12.7583050535868,0.00231458084196342,0,0,-1.10340574731387
"Bhutan",1985,0,10,-10,-10,78,1,1,1,"BTN",822.5537109375,725.972229003906,0.490438,0,0,0,0,0,0,0,0,0,0,0,NA,66.1305839633803,43.1541068392909,23.7336413293618,1.87734668335429,469010,11.93708,16.9933699648867,0.00338358960242646,0,0,-0.927812099876612
"Bhutan",1986,0,10,-10,-10,79,1,1,1,"BTN",888.766357421875,829.052429199219,0.506423,0,0,0,0,0,0,0,0,0,0,0,NA,70.0522366391781,40.5737906176621,18.5823297390641,9.95085995086001,484151,NA,23.5227386366473,0.00273138497861635,0,0,-1.10440194470628
"Bhutan",1987,0,10,-10,-10,80,1,1,1,"BTN",1016.35223388672,1089.00915527344,0.524133,0,0,0,0,0,0,0,0,0,0,0,NA,61.6385014393624,35.61507118366,14.0257754633714,6.36871508379868,500952,NA,18.2383814150222,0.00191283056066607,0,0,-1.10316041242504
"Bhutan",1988,0,10,-10,-10,81,1,1,1,"BTN",1018.68841552734,1155.10729980469,0.540918,0,0,0,0,0,0,0,0,0,0,0,NA,77.1890437745484,38.1649135271132,12.6146681024233,10.0840336134455,517068,NA,15.7799221679116,0.00312152939472991,0,0,-0.901088858099583
"Bhutan",1989,0,10,-10,-10,82,1,1,1,"BTN",1109.75817871094,1242.80346679688,0.553157,0,0,0,0,0,0,0,0,0,0,0,NA,66.0154058796115,35.1332239123755,19.6263767518132,8.77862595419863,529284,NA,15.4331709655674,0.00438897486964409,0,0,-1.21632097439096
"Bhutan",1990,0,10,-10,-10,83,1,1,1,"BTN",1188.880859375,1384.14465332031,0.5585,0,0,0,0,0,0,0,0,0,0,0,2332.94919670032,57.4829835555202,30.9795150385714,14.9163450222614,10,535505,NA,16.3605796519287,0.00448838609693758,0,0,-1.21989951529473
"Bhutan",1991,0,10,-10,-10,84,1,1,1,"BTN",1187.57043457031,1394.39099121094,0.555747,0,0,0,0,0,0,0,0,0,0,0,2327.02736842198,72.2810297721311,32.3194916731539,17.8524873469111,12.2807017543858,534678,NA,26.8817279230646,0.00526140128766451,0,2,-1.21804879850093
"Bhutan",1992,0,10,-10,-10,85,1,1,1,"BTN",1201.57397460938,1445.54907226562,0.546356,0,0,0,0,0,0,0,0,0,0,0,2464.48035105676,87.8903326587381,40.3609530938254,18.6936883788606,15.9801136363638,528085,NA,24.3441487722952,0.117024512641473,0,2,-1.46207467232568
"Bhutan",1993,0,10,-10,-10,86,1,1,1,"BTN",1275.99853515625,1474.64953613281,0.533895,0,0,0,0,0,0,0,0,0,0,0,2558.18531397611,75.6620331296629,45.2258010141438,16.4309163620348,11.2063686466624,518847,NA,29.9067613242273,0.0342086363715728,0,2,-1.97601241089068
"Bhutan",1994,0,10,-10,-10,87,1,1,1,"BTN",1310.59155273438,1561.33154296875,0.523417,0,0,0,0,0,0,0,0,0,0,0,2724.04664088549,68.9547840069737,45.4700352326558,14.8674902267441,6.99339207048466,511382,NA,29.1710195124055,0.0705804017591882,0,0,-1.9650280882976
"Bhutan",1995,0,10,-10,-10,88,1,1,1,"BTN",1445.89990234375,1667.17370605469,0.518584,0,0,0,0,0,0,0,0,0,0,0,2930.99170049411,80.3984622015262,43.0808887540545,11.9301705394731,9.49562532166743,508897,NA,26.7932464439445,0.135213642132585,0,0,-1.96729564012416
"Bhutan",1996,0,10,-10,-10,89,1,1,1,"BTN",1541.1357421875,1773.96276855469,0.520529,0,0,0,0,0,0,0,0,0,0,0,3073.09167416263,81.1564493428122,42.5714827564667,20.809414600545,8.78965922444188,512377,NA,20.4170170923358,0.107446470433259,0,0,-1.97486207975038
"Bhutan",1997,0,10,-10,-10,90,1,1,1,"BTN",1658.3291015625,1878.15356445312,0.528222,0,0,0,0,0,0,0,0,0,0,0,3185.14650031427,82.0206934423105,37.9969523269982,21.9285257542216,6.51328580686975,520917,NA,19.6028375426876,0.0644936275611422,0,0,-1.97168405833629
"Bhutan",1998,0,10,-10,-10,91,1,1,1,"BTN",1728.41418457031,1993.29309082031,0.540507,0,0,0,0,0,0,0,0,0,0,0,3293.91305682853,82.5175996793296,37.5293342991131,19.5400719322314,10.5770205861475,533506,24.08502,17.395983054198,0.0260459023154498,0,0,-1.4591542681986
"Bhutan",1999,0,10,-10,-10,92,1,1,1,"BTN",1889.77685546875,2151.59936523438,0.555377,0,0,0,0,0,0,0,0,0,0,0,3460.37835760657,81.8156737632596,43.3813896742361,18.1404216722507,6.7773294203961,548387,27.1073894500732,19.2322061253625,0.00370858061536923,0,0,-1.46659584075567
"Bhutan",2000,0,10,-10,-10,93,1,1,1,"BTN",2057.11572265625,2278.638671875,0.571262,0,0,0,0,0,0,0,0,0,0,0,3596.6610575242,82.4693557702914,49.9887503761571,21.9447190586068,4.01099373013835,564187,30.4357795715332,12.1026995568532,0.0137489483941024,0,0,-1.56063191856533
"Bhutan",2001,0,10,-10,-10,94,1,1,1,"BTN",2194.94409179688,2465.2529296875,0.58805,0,0,0,0,0,0,0,0,0,0,0,3780.5096604669,76.1917297368687,59.4604355576795,21.5357776389419,3.41040462427739,580784,33.5445594787598,12.7025852421644,0.111224336342473,0,0,-1.46205593599913
"Bhutan",2002,0,10,-10,-10,95,1,1,1,"BTN",2479.18286132812,2730.57543945312,0.606024,0,0,0,0,0,0,0,0,0,0,0,4062.70230592086,69.5595362400692,60.5411804264053,20.6482190095176,2.48343048790225,598421,NA,13.909072200904,0.0419084357961153,0,0,-1.21317074466207
"Bhutan",2003,0,10,-10,-10,96,1,1,1,"BTN",2623.23876953125,2939.31103515625,0.624431,0,0,0,0,0,0,0,0,0,0,0,4245.98953819431,70.3578091237536,58.3495128236818,20.4305431866495,1.56615240766713,616474,NA,12.7155654454867,0.0419148588953965,0,0,-1.22187382135343
"Bhutan",2004,0,10,-10,-10,97,1,1,1,"BTN",2777.0595703125,3112.61254882812,0.6424,0,0,0,0,0,0,0,0,0,0,0,4370.43544522346,89.0942982672577,63.0487159664017,20.8811626363196,-18.1086301300715,634235,NA,11.3542116148341,0.0784207217109876,0,0,-1.21592602324076
"Bhutan",2005,0,5,-5,-5,0,1,2,5,"BTN",3089.30712890625,3334.29052734375,0.659293,0,0,0,0,0,0,0,0,0,0,0,4560.01362727693,101.175847307348,49.9270008428996,21.908165631208,5.3115130634511,651163,45.7098197937012,11.1544551685252,0.138184732182857,0,0,-0.620776366471094
"Bhutan",2006,0,5,-5,-5,1,1,2,5,"BTN",3047.1181640625,3562.66479492188,0.674681,0,0,0,0,0,0,0,0,0,0,0,4757.22906591398,113.597308275407,46.160299586742,21.2527640401893,5.00045438022542,666920,48.6702003479004,11.3557079779811,0.157646870493236,0,0,-0.713638059955404
"Bhutan",2007,0,5,-5,-5,2,1,2,5,"BTN",3569.93310546875,4201.37451171875,0.688581,0,0,0,0,0,0,0,0,0,0,0,5490.21496254414,112.25103981062,39.5049344473767,19.1173148126917,5.15611138758463,681471,52.8893814086914,7.61184258550386,0.189684724648905,0,0,-0.299145052448558
"Bhutan",2008,3,0,3,3,0,6,4,5,"BTN",3703.69091796875,4397.53662109375,0.701363,0,0,0,0,0,0,0,0,0,0,0,5640.1193515893,104.236446003215,38.6607708607336,18.9474104924741,8.32716049382714,694990,56.4943885803223,7.05902033790245,0.556626725951993,0,0,-0.0410958996343309
"Bhutan",2009,3,0,3,3,1,6,4,5,"BTN",3996.09448242188,4693.45361328125,0.713665,0,0,0,0,0,0,0,0,0,0,0,5906.47213863284,106.906126982571,46.1768020777184,21.3686012969406,4.36112219119802,707830,61.8071098327637,10.3262663365831,0.0876589273802487,0,0,-0.21114466314665
"Bhutan",2010,3,0,3,3,2,6,4,5,"BTN",4138.3359375,5245.80078125,0.72594,0,0,0,0,0,0,0,0,0,0,0,6485.5884969803,113.183993820434,61.1888767811082,19.9840658234134,7.03638316073018,720246,66.2524719238281,8.74796243829775,0.209970502353325,0,0,-0.154683400432042
"Bhutan",2011,3,0,3,3,3,6,4,5,"BTN",4062.3330078125,5552.86865234375,0.738267,0,0,0,0,0,0,0,0,0,0,0,6882.68840700056,111.691583284285,68.0227192466157,20.0680820482637,8.84898569946799,732246,69.6934432983398,8.34787404877314,0.258775144701267,0,0,-0.0999322412310374
"Bhutan",2012,3,0,3,3,4,6,4,5,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7120.27407741625,101.763927226458,67.984361692303,19.1796513190974,10.919656944683,743711,73.9374694824219,9.59097209628418,0.185351235861939,0,0,-0.0960239234563701
"Bhutan",2013,6,1,5,5,5,6,5,8,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7160.65249683617,103.720132594991,47.2760543409531,17.5075207419188,7.00666666666703,754637,77.7004470825195,8.08785948865092,0,0,0,NA
"Bhutan",2014,6,1,5,5,6,6,5,8,"BTN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7505.48792765443,105.622112666345,45.9689374612149,19.3684065365786,8.20654514619888,765008,NA,NA,NA,0,0,NA
"Bolivia",1950,1,6,-5,-5,14,3,1,6,"BOL",4222.82568359375,8539.919921875,2.68351845581975,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.444016740582099
"Bolivia",1951,1,6,-5,-5,15,3,1,6,"BOL",4809.77734375,9321.884765625,2.73943810676869,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.879475911095888
"Bolivia",1952,-88,-88,-88,-4,0,-88,-88,-88,"BOL",4764.8564453125,9363.03515625,2.79730683002555,1,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-0.47929944780532
"Bolivia",1953,-88,-88,-88,-4,0,-88,-88,-88,"BOL",4117.4404296875,7867.63330078125,2.85712074490879,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.479246526318007
"Bolivia",1954,-88,-88,-88,-4,0,-88,-88,-88,"BOL",4241.88134765625,8088.32177734375,2.91888858295189,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.477856530507744
"Bolivia",1955,-88,-88,-88,-4,0,-88,-88,-88,"BOL",4619.0693359375,8890.1279296875,2.98260549330291,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.483521433654858
"Bolivia",1956,1,4,-3,-3,0,3,3,6,"BOL",4276.40283203125,8493.779296875,3.04827341630263,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.0384907389158029
"Bolivia",1957,1,4,-3,-3,1,3,3,6,"BOL",4152.998046875,8511.662109375,3.11593309910732,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.0412469873484432
"Bolivia",1958,1,4,-3,-3,2,3,3,6,"BOL",4205.64794921875,8400.5908203125,3.18566409568871,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.0395448926151265
"Bolivia",1959,1,4,-3,-3,3,3,3,6,"BOL",4253.31787109375,8604.099609375,3.25754207933702,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.0384632098568179
"Bolivia",1960,1,4,-3,-3,4,3,3,6,"BOL",4508.1259765625,8979.5107421875,3.33163593214974,0,1,0,0,0,0,0,0,0,0,0,NA,32.6121801927315,8.89423096165403,4.44711548082702,NA,3693451,NA,NA,NA,0,0,-0.00166424437354541
"Bolivia",1961,1,4,-3,-3,5,3,3,6,"BOL",4758.38623046875,9145.103515625,3.4079970731574,0,0,0,0,0,0,0,0,0,0,0,NA,31.3443140187853,6.81398130843159,5.45118504674527,7.561493071839,3764815,NA,NA,NA,0,0,-0.0363692429718396
"Bolivia",1962,1,4,-3,-3,6,3,3,6,"BOL",4903.8408203125,9721.69140625,3.48671281769483,0,0,0,0,0,0,0,0,0,0,0,NA,32.4062563967302,9.97115581437851,4.98557790718925,5.87933142225299,3838096,NA,NA,NA,0,0,-0.0375866565351371
"Bolivia",1963,1,4,-3,-3,7,3,3,6,"BOL",5222.5048828125,10375.1396484375,3.56793451234245,0,0,0,0,0,0,0,0,0,0,0,NA,34.7256449489859,10.4176934846958,5.78760749149766,-0.706357214552412,3913397,NA,NA,NA,0,0,-0.0137841720126374
"Bolivia",1964,0,4,-4,-4,8,4,2,3,"BOL",5651.4765625,10872.4482421875,3.65178633890983,1,0,1,0,0,0,0,0,0,0,0,NA,34.9287430527115,9.24584374924717,5.13657986069287,10.1818181818181,3990855,NA,NA,NA,0,0,-0.475687721891379
"Bolivia",1965,0,4,-4,-4,9,4,2,3,"BOL",6263.197265625,11373.2548828125,3.73837210562839,0,0,0,0,0,0,0,0,0,0,0,NA,37.045854293376,9.26146357334401,6.4830245013408,2.86028602860273,4070590,NA,NA,NA,0,0,-0.807383941299619
"Bolivia",1966,0,4,-4,-4,10,5,2,3,"BOL",6624.20166015625,12171.0947265625,3.82778203834414,0,0,0,0,0,0,0,0,0,0,0,NA,38.1057244680236,7.62114489360471,6.77435101653752,6.95187165775404,4152665,NA,NA,NA,0,0,-0.42528441080057
"Bolivia",1967,0,4,-4,-4,11,5,2,3,"BOL",6977.68212890625,13160.1103515625,3.92013352767395,0,0,0,0,0,0,0,0,0,0,0,NA,39.6004836104236,8.54128077871882,6.21184056634096,11.1999999990001,4237126,NA,NA,NA,0,0,-0.424649895249919
"Bolivia",1968,0,4,-4,-4,12,5,2,3,"BOL",6262.51806640625,11373.2548828125,4.01560217445788,0,0,0,1,0,0,0,0,0,0,0,NA,49.0857569387232,15.7444880746848,8.33531721600961,5.47062350162302,4324066,NA,NA,NA,0,0,-0.425848921596293
"Bolivia",1969,0,4,-4,-4,13,4,2,3,"BOL",6526.8818359375,11717.9599609375,4.11436843038798,1,0,1,0,0,0,0,0,0,0,0,NA,49.7398062739261,13.9620508839091,8.72628180244318,2.20974847251323,4413584,NA,NA,NA,0,0,-0.841523616206864
"Bolivia",1970,0,5,-5,-5,0,4,1,3,"BOL",6825.83203125,11563.998046875,4.216572,1,0,1,1,0,0,0,0,0,0,0,NA,48.9490235021516,14.8295266468057,9.69877523998676,3.9555092109977,4505774,28.11229,3.08674813902489,0.0164974454847143,0,0,-0.885234797770099
"Bolivia",1971,0,7,-7,-7,0,4,1,1,"BOL",7215.01171875,12149.521484375,4.319564,1,1,1,1,0,0,0,0,0,0,0,NA,45.7968341785769,14.9915475641617,10.335023820501,3.67461430575034,4600596,29.89854,2.92414024183942,1.63886939543815,0,0,-1.1293332224057
"Bolivia",1972,0,7,-7,-7,1,4,1,1,"BOL",7345.2431640625,13117.533203125,4.426012,0,0,0,0,0,0,0,0,0,0,0,NA,45.1315789473684,15.6877990430622,10.1614832535885,6.51154401154366,4698090,32.89576,3.9404664301115,2.2761107586381,0,0,-0.726333344166798
"Bolivia",1973,0,7,-7,-7,2,4,1,1,"BOL",7794.7880859375,13870.3701171875,4.5355,0,0,0,0,0,0,0,0,0,0,0,NA,56.0321291496854,17.8807422941479,9.85241166462232,31.4860287891619,4798510,33.71674,2.34719334411049,3.99176306955895,0,0,-0.727132881273509
"Bolivia",1974,0,7,-7,-7,3,4,1,1,"BOL",9053.2431640625,14278.0986328125,4.647442,0,1,0,2,0,1,0,0,0,0,0,NA,62.0901346785323,15.5855898729358,9.39418455241993,62.8360756029239,4902173,NA,2.81629077918241,8.76316036173128,0,0,-0.866692266949282
"Bolivia",1975,0,7,-7,-7,4,4,1,1,"BOL",8794.357421875,15321.97265625,4.761344,0,0,0,0,0,0,0,0,0,0,0,NA,58.154952408662,18.8183216260027,10.4804854732117,7.97674602546866,5009259,39.18812,2.21988618092641,6.44845124484554,0,0,-0.876259996262868
"Bolivia",1976,0,7,-7,-7,5,4,1,1,"BOL",9368.919921875,16029.015625,4.877275,0,0,0,0,0,0,0,0,0,0,0,NA,57.5609577639979,19.5448974738883,10.8452687995025,4.49401164707217,5119833,NA,2.27506725433072,6.3045699474031,0,0,-0.791695865455079
"Bolivia",1977,0,7,-7,-7,6,4,1,1,"BOL",9886.2734375,16825.853515625,4.995172,0,0,0,0,0,0,0,0,0,0,0,NA,56.4206190675276,19.2223719050495,11.7294560319599,8.10725552050408,5233677,NA,2.76927045732907,5.11723404736248,0,0,-0.817532586173305
"Bolivia",1978,0,4,-4,-4,0,5,2,3,"BOL",9636.7578125,17171.236328125,5.114274,2,0,2,0,2,1,0,0,0,0,0,NA,52.7033855482567,21.7933033695912,12.6871625754634,10.3556722757192,5350320,NA,3.73788760419806,4.40211962636067,0,0,-0.600139614765588
"Bolivia",1979,0,4,-4,-4,1,5,2,3,"BOL",10196.5576171875,17194.1328125,5.233624,1,1,1,0,0,0,0,0,0,0,0,NA,51.5707792927613,19.3104977275247,15.067065735506,19.7197167787999,5469123,NA,3.45316820332348,7.12375821744498,0,0,0.0190003717538255
"Bolivia",1980,0,7,-7,-7,0,4,1,1,"BOL",10480.6953125,16958.267578125,5.352649,1,0,1,0,0,0,0,0,0,0,0,NA,46.8130067540957,16.9194906834937,13.8415517431462,47.2416501018426,5589572,NA,3.73120151046037,7.72470617342241,0,0,-1.25813118644383
"Bolivia",1981,0,7,-7,-7,1,4,1,1,"BOL",10946.7880859375,17115.09765625,5.471025,1,3,0,2,0,0,0,0,0,0,0,NA,46.2197717378319,16.1734722269627,13.2906743573745,32.1336011133425,5711598,NA,2.68456089882289,5.24471741268136,0,0,-0.965248951582642
"Bolivia",1982,8,0,8,8,0,8,7,7,"BOL",11106.6865234375,16369.01953125,5.589245,0,0,0,0,0,0,0,0,0,0,1,NA,58.4682612528799,14.987014625909,11.8016428120595,123.535718565329,5835186,NA,2.84154082464817,6.20730170809092,0,0,0.34473079095797
"Bolivia",1983,8,0,8,8,1,8,7,7,"BOL",10967.056640625,15638.5283203125,5.708585,0,0,0,0,0,0,0,0,0,0,0,NA,52.3558215449165,12.5296821385388,9.02830394855487,275.586283560362,5959962,NA,3.3058891055868,5.00386699677456,0,0,0.652984399621835
"Bolivia",1984,8,0,8,8,2,8,7,7,"BOL",11748.7939453125,15544.4580078125,5.830816,0,1,0,1,0,1,0,0,0,0,0,NA,49.474733747021,15.1768967038018,13.3095990804514,1281.34994174486,6085499,NA,2.93401211369293,4.17776140709492,0,0,0.659757135873069
"Bolivia",1985,9,0,9,9,3,8,7,9,"BOL",12465.1689453125,15394.3876953125,5.957291,0,0,0,0,1,0,0,0,0,0,0,NA,41.8927645575655,14.4636157010648,10.5612981043531,11749.6396321439,6211549,NA,3.96862749242215,4.2467178409621,0,0,0.557929702877767
"Bolivia",1986,9,0,9,9,4,8,7,9,"BOL",12140.4091796875,15010.9345703125,6.088253,0,0,0,0,0,0,0,0,0,0,0,NA,47.0313619243896,13.3815888498061,9.44747468681375,276.335967563202,6337893,NA,9.14315058891048,3.45882205615779,0,0,0.716181549748153
"Bolivia",1987,9,0,9,9,5,8,7,9,"BOL",12540.0537109375,15401.421875,6.223523,0,0,0,0,0,0,0,0,0,0,0,NA,43.622659299485,12.0855260757356,11.1257076302175,14.5786984489191,6464736,NA,7.53798960749997,3.20216166395238,0,0,0.715105965886522
"Bolivia",1988,9,0,9,9,6,8,7,9,"BOL",11705.7060546875,15857.1513671875,6.36347,0,0,0,0,0,0,0,0,0,0,0,NA,41.9062514460229,12.7012077182916,11.3865161260469,16.0020910549391,6592787,NA,9.66801921146168,2.57210611891777,0,0,0.592689678911789
"Bolivia",1989,9,0,9,9,7,8,7,9,"BOL",12540.580078125,16458.20703125,6.508417,0,0,0,0,0,0,0,0,0,0,0,NA,45.6546787096107,11.9913208747568,11.940658769649,15.1734681125731,6723046,NA,11.1095596893343,2.98158247032701,0,0,0.713450029067249
"Bolivia",1990,9,0,9,9,8,8,7,9,"BOL",13407.6328125,17221.111328125,6.658462,0,0,0,0,0,0,0,0,0,0,0,3706.06446558689,46.7032732211903,12.5584920057688,11.7554815291402,17.118774604824,6856246,NA,11.7895179724156,4.11327132062716,0,0,0.742428157066201
"Bolivia",1991,9,0,9,9,9,8,7,9,"BOL",14087.0908203125,18127.556640625,6.813834,0,0,0,0,0,0,0,0,0,0,0,3825.21505232705,48.4449664982379,14.4840239412992,12.0747310492591,21.4470698171141,6992521,NA,9.85912021468476,3.73680830598884,0,0,0.741681903884664
